web-scraper-start-url,yearrersults,yearrersults-href,Year ▴,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
"http://nflcombineresults.com/large-combine-data-update-complete/","1995 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1995&pos=&college=","null","Tony Watkins","South Carolina","SS","70.30","205","","9.99","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2006 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2006&pos=&college=","null","Tye Hill","Clemson","CB","69.63","185","","4.34","","41.0","129","4.01","6.63"
"http://nflcombineresults.com/large-combine-data-update-complete/","2000 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2000&pos=&college=","null","Keith Miller","California","ILB","73.10","246","","5.01","24","27.5","110","4.43","7.37"
"http://nflcombineresults.com/large-combine-data-update-complete/","Running Back NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=&pos=RB&college=","null","Alvin Kamara","Tennessee","RB","69.75","214","24","4.56","15","39.5","131","4.56","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1994 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1994&pos=&college=","null","Tyoka Jackson","Penn State","DT","74.10","263","","5.11","","29.5","108","4.57","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1999 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1999&pos=&college=","null","Willie Cohens","Florida","DE","74.40","264","","5.00","29","33.5","108","4.52","7.84"
"http://nflcombineresults.com/large-combine-data-update-complete/","2017 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2017&pos=&college=","null","Art Maulet","Memphis","DB","69.75","189","","4.62","18","34.5","120","4.22","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2012 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2012&pos=&college=","null","T.Y. Hilton","Florida International","WR","69.50","183","","4.37","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2005 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2005&pos=&college=","null","Clifford Dukes","Michigan State","DE","75.50","268","","4.98","28","31.5","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2002 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2002&pos=&college=","null","Dennis Johnson","Kentucky","DE","76.60","258","","4.84","17","35.5","113","4.36","7.21"
"http://nflcombineresults.com/large-combine-data-update-complete/","2008 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2008&pos=&college=","null","Derrick Harvey","Florida","DE","76.63","271","","4.89","31","28.5","113","4.36","7.27"
"http://nflcombineresults.com/large-combine-data-update-complete/","2004 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2004&pos=&college=","null","Ben Watson","Georgia","TE","75.50","258","","4.52","34","35.5","123","4.11","7.38"
"http://nflcombineresults.com/large-combine-data-update-complete/","1991 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1991&pos=&college=","null","Willie Thomas","Penn State","CB","69.10","180","","4.66","13","31.0","109","4.34","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2008 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2008&pos=&college=","null","Tashard Choice","Georgia Tech","RB","70.50","215","","4.50","20","34.0","119","9.99","6.88"
"http://nflcombineresults.com/large-combine-data-update-complete/","2009 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2009&pos=&college=","null","Kyle Moore","Southern California","DE","77.00","272","","4.81","22","30.5","105","4.47","7.40"
"http://nflcombineresults.com/large-combine-data-update-complete/","1991 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1991&pos=&college=","null","Ernie Thompson","Indiana","FB","71.50","238","","4.71","17","32.0","112","4.45","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1998 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1998&pos=&college=","null","Derek Strey","Eastern Washington","ILB","73.80","252","","4.84","30","30.0","106","4.31","7.65"
"http://nflcombineresults.com/large-combine-data-update-complete/","1997 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1997&pos=&college=","null","Nathan Perryman","Georgia Tech","CB","68.60","189","","4.66","","30.5","113","4.15","7.27"
"http://nflcombineresults.com/large-combine-data-update-complete/","2003 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2003&pos=&college=","null","Austin King","Northwestern","C","75.90","299","","5.57","20","28.0","106","4.72","7.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2010 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2010&pos=&college=","null","Dekoda Watson","Florida State","OLB","74.00","226","","4.55","24","40.0","134","4.11","7.06"
"http://nflcombineresults.com/large-combine-data-update-complete/","2016 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2016&pos=&college=","null","Devon Cajuste","Stanford","WR","75.75","234","","4.62","12","36.0","123","4.20","6.49"
"http://nflcombineresults.com/large-combine-data-update-complete/","2008 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2008&pos=&college=","null","Matt Ryan","Boston College","QB","76.75","228","32","4.94","","","","4.51","7.40"
"http://nflcombineresults.com/large-combine-data-update-complete/","2007 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2007&pos=&college=","null","Yamon Figurs","Kansas State","WR","71.25","174","","4.34","","","123","4.21","6.85"
"http://nflcombineresults.com/large-combine-data-update-complete/","2009 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2009&pos=&college=","null","Richard Quinn","North Carolina","TE","75.88","264","","4.88","24","32.5","119","4.62","7.50"
"http://nflcombineresults.com/large-combine-data-update-complete/","2001 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2001&pos=&college=","null","Patrick Venzke","Idaho","OT","78.00","303","","5.21","","34.0","103","4.59","8.08"
"http://nflcombineresults.com/large-combine-data-update-complete/","2000 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2000&pos=&college=","null","Matt Johnson","Brigham Young","OG","76.00","345","","5.60","35","28.0","99","4.99","8.07"
"http://nflcombineresults.com/large-combine-data-update-complete/","2000 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2000&pos=&college=","null","Ben Kelly","Colorado","CB","68.90","183","","4.56","17","36.0","116","3.95","6.63"
"http://nflcombineresults.com/large-combine-data-update-complete/","Quarterback NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=&pos=QB&college=","null","Seth Russell","Baylor","QB","74.88","213","","9.99","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1989 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1989&pos=&college=","null","Derek Hill","Arizona","WR","73.40","186","","4.54","","32.0","118","4.32","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1988 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1988&pos=&college=","null","Tim Goad","North Carolina","DT","74.80","273","","5.06","27","29.5","108","4.63","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1989 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1989&pos=&college=","null","Chris Ingram","Syracuse","CB","70.30","175","","4.67","11","36.0","116","4.16","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1993 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1993&pos=&college=","null","John Biskup","Syracuse","K","69.00","193","","9.99","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2007 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2007&pos=&college=","null","Chris Henry","Arizona","RB","71.25","230","","4.41","26","36.0","127","4.14","6.96"
"http://nflcombineresults.com/large-combine-data-update-complete/","1990 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1990&pos=&college=","null","Ricky Proehl","Wake Forest","WR","70.80","181","","4.58","","34.0","117","4.01","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1995 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1995&pos=&college=","null","Ken Dilger","Illinois","TE","76.90","252","","9.99","17","33.5","112","4.19","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Tavaris Barnes","Clemson","DE","75.75","282","","4.80","22","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2003 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2003&pos=&college=","null","Wade Smith","Memphis","OT","75.90","296","","5.15","24","32.5","114","4.71","7.60"
"http://nflcombineresults.com/large-combine-data-update-complete/","1991 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1991&pos=&college=","null","Greg Frey","Ohio State","QB","73.40","197","","5.07","","27.0","100","4.30","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Stephen Paea","Oregon State","DT","73.25","303","","4.98","49","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2006 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2006&pos=&college=","null","Mark Anderson","Alabama","DE","76.25","254","","4.65","20","42.0","127","4.22","6.95"
"http://nflcombineresults.com/large-combine-data-update-complete/","2010 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2010&pos=&college=","null","Shawnbrey McNeal","Southern Methodist (TX)","RB","69.13","194","","4.53","14","36.0","117","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2004 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2004&pos=&college=","null","Julius Jones","Notre Dame","RB","69.80","217","","4.46","","37.5","121","4.12","6.97"
"http://nflcombineresults.com/large-combine-data-update-complete/","1996 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1996&pos=&college=","null","Eric Moulds","Mississippi State","WR","72.90","204","","9.99","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2014 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2014&pos=&college=","null","Kelvin Benjamin","Florida State","WR","77.00","240","7","4.61","13","32.5","117","4.39","7.33"
"http://nflcombineresults.com/large-combine-data-update-complete/","2007 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2007&pos=&college=","null","Michael Okwo","Stanford","ILB","71.38","232","","4.73","20","35.5","121","4.43","7.12"
"http://nflcombineresults.com/large-combine-data-update-complete/","2016 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2016&pos=&college=","null","Ronald Blair","Appalachian State (NC)","DE","74.13","284","","5.15","32","30.0","113","4.53","7.95"
"http://nflcombineresults.com/large-combine-data-update-complete/","2007 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2007&pos=&college=","null","Ahmad Bradshaw","Marshall (WV)","RB","69.50","198","","4.61","","34.0","112","4.09","6.70"
"http://nflcombineresults.com/large-combine-data-update-complete/","1997 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1997&pos=&college=","null","Lawrence Wright","Florida","SS","72.80","214","","9.99","20","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2014 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2014&pos=&college=","null","Joe Don Duncan","Dixie State (UT)","TE","74.63","268","","4.79","35","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2012 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2012&pos=&college=","null","Brandon Mosley","Auburn","OT","77.63","314","","5.14","30","27.0","103","4.78","7.43"
"http://nflcombineresults.com/large-combine-data-update-complete/","1989 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1989&pos=&college=","null","Rickey Royal","Sam Houston State (TX)","CB","69.30","183","","4.54","17","34.0","112","4.44","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1995 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1995&pos=&college=","null","Jamal Willis","Brigham Young","RB","74.00","218","","4.61","18","34.0","122","4.31","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1996 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1996&pos=&college=","null","Steven Hall","Kentucky","CB","72.30","207","","9.99","15","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1998 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1998&pos=&college=","null","Michael Martin","Arizona State","RB","72.40","215","","9.99","17","","","9.99","9.99"
